Epoch,Train_Loss,Val_Loss
1,0.1533259090251393,0.10434653466939926
2,0.09425451818439695,0.08694534212350845
3,0.08424297832780414,0.07539313036203385
4,0.07383689163128535,0.0741385743021965
5,0.06870935042699178,0.06876145151257515
6,0.06747640071643723,0.06438303366303444
7,0.06323658711380428,0.06858855152130126
8,0.06173480757739809,0.06461572980880738
9,0.0634573470917013,0.059929419159889225
10,0.06024472369750341,0.06304067915678024
11,0.058376104169421725,0.05823420920968056
12,0.06085229535897573,0.05213975313305855
13,0.05691062477562163,0.060410959899425506
14,0.05598282611370087,0.06328207236528396
15,0.055096117754777275,0.05522644075751305
16,0.05567293266455332,0.046586566329002384
17,0.05463166746166017,0.052288939118385315
18,0.05456796983877818,0.057373257547616956
19,0.05307888220085038,0.05355980053544045
20,0.0524876753754086,0.06426465821266174
21,0.052393374065558114,0.057259941935539245
22,0.05445602676934666,0.053181371033191684
23,0.05199435018168555,0.05434885674715042
24,0.05189746195077896,0.05149655506014824
25,0.05244278324643771,0.04742490255832672
26,0.05167982945011722,0.048119395196437834
27,0.04938213263948758,0.05369660520553589
28,0.052186004214816624,0.05471737021207809
29,0.05219869972599877,0.049002698957920074
30,0.0493915767106745,0.052350957959890365
31,0.048867529981666144,0.05165877556800842
32,0.0502163723607858,0.05275878837704658
33,0.04778298419713974,0.051474536180496216
34,0.04775928491353989,0.04231163430213928
35,0.04529484654135174,0.04645050825178623
36,0.04823570121328036,0.05192423629760742
37,0.04477128963338004,0.05055098432302475
38,0.04757472167081303,0.050677670061588284
39,0.04617464581131935,0.042671041935682295
40,0.0478092046380043,0.047063679218292236
41,0.047956423630317054,0.04206645095348358
42,0.04472363568014569,0.0463784795999527
43,0.04667355489730835,0.0420464243888855
44,0.04722253500421842,0.047337530195713046
45,0.04847541413704554,0.04219348493218422
46,0.0477594956126478,0.051460685104131695
47,0.04458680174748103,0.041922920644283296
48,0.04438080229361852,0.04773815552890301
49,0.0451268398364385,0.04854249703884125
50,0.04551573993762334,0.04636780852079391
51,0.04379137391845385,0.045008840799331665
52,0.043150223195552825,0.04722569164633751
53,0.04508104901843601,0.04615471345186233
54,0.04612793294588725,0.04465054178237915
55,0.04621596974465582,0.0425605953335762
56,0.04470814219117165,0.05080600401759148
57,0.04313912321792709,0.04680775645375252
58,0.044601272218757204,0.042360600918531416
59,0.04325681269168854,0.04509336334466934
60,0.045470149483945635,0.04382217586040497
61,0.044557500287890434,0.04461761143803596
62,0.043499512427383,0.04114551778137684
63,0.04525448084870974,0.04203876474499702
64,0.04135987846387757,0.043174552291631696
65,0.0439336138135857,0.04508063414692879
66,0.045773078613811066,0.04883058574795723
67,0.04349818940295114,0.04629849836230278
68,0.044477479040622714,0.04982602283358574
69,0.04333094574676619,0.04476805773377419
70,0.041319888571898146,0.04406199041008949
71,0.04463024198015531,0.04296398666501045
72,0.04259339873658286,0.043252230852842334
73,0.044313299448953736,0.04755103430151939
74,0.041630701786941955,0.03960943627357483
75,0.04265632607208358,0.04668458208441734
