Epoch,Train_Loss,Val_Loss
1,1.0079843338330587,0.9309428939819336
2,0.891440360016293,0.8534251923561096
3,0.8186623590257432,0.7958650708198547
4,0.7622881531715393,0.7380569648742675
5,0.7159368949996101,0.6879831924438476
6,0.6781145154105293,0.6611090469360351
7,0.6420717567337884,0.6345565872192382
8,0.6111763690312704,0.6002804269790649
9,0.5781487561861673,0.5693348846435546
10,0.555375583436754,0.5359301362037658
11,0.5270277406374614,0.5099327254295349
12,0.502312357293235,0.49573565006256104
13,0.48386658642027114,0.46866543459892274
14,0.465177976820204,0.4550737202167511
15,0.44911774696244133,0.4374708755016327
16,0.4339850512345632,0.4355500133037567
17,0.41759932030571834,0.41374584460258484
18,0.40710199247466194,0.4036511116027832
19,0.3933553132745955,0.386472704410553
20,0.3827789686785804,0.3734969127178192
21,0.36982336001926,0.3671339168548584
22,0.3629628214571211,0.3542021515369415
23,0.3506022133032481,0.3432222099304199
24,0.3418501685195499,0.3363165085315704
25,0.3348728993733724,0.3348650243282318
26,0.326417447619968,0.3351564040184021
27,0.319703790002399,0.3175684084892273
28,0.3100772216584947,0.3139663116931915
29,0.3069459211296505,0.3069528799057007
30,0.30187127696143257,0.2948401548862457
31,0.2923872417608897,0.2980919535160065
32,0.2883215925163693,0.27996899223327637
33,0.28182575268215604,0.28243732500076296
34,0.2772703129185571,0.2740829255580902
35,0.2711591238445706,0.26837918281555173
36,0.26549579683939617,0.2690369093418121
37,0.2631209126048618,0.2668084492683411
38,0.25591964880625406,0.2521252236366272
39,0.2516384955379698,0.24642219674587248
40,0.24929539476500617,0.24442214703559875
41,0.24329641546143427,0.24755445730686187
42,0.2399562667608261,0.23345749258995055
43,0.23052914718786877,0.23974129629135132
44,0.22677567489941916,0.23063124227523804
45,0.22501774047480688,0.22749321484565735
46,0.21884608860810598,0.22733784484863281
47,0.2185940689113405,0.21074922859668732
48,0.21762562278906505,0.22086880946159362
49,0.21496506555875142,0.21347481334209442
50,0.21289541894859737,0.2120651284456253
51,0.20542991211679246,0.20869259238243104
52,0.2057452812857098,0.20530355143547058
