Epoch,Train_Loss,Val_Loss
1,1.024530520333184,0.9640235285758972
2,0.9139305138587952,0.8789219632148743
3,0.8370353377660116,0.82382652759552
4,0.7850336507161458,0.7559207005500793
5,0.7387292089462281,0.730309428691864
6,0.7021204835573832,0.678636863231659
7,0.6707456835110982,0.6509283285140991
8,0.6319142299228244,0.6274758310317993
9,0.5994421327908834,0.6043564577102661
10,0.5811381974750095,0.546291630744934
11,0.5488517103195191,0.5368308892250061
12,0.529955837196774,0.5192878761291504
13,0.5003875889248318,0.49313078022003176
14,0.4834686748981476,0.4777954137325287
15,0.46571068631278145,0.4487490918636322
16,0.452106343348821,0.44414752554893494
17,0.43672892989052664,0.43104699134826663
18,0.42334734850459627,0.4053493113517761
19,0.41071111183696324,0.40636880254745483
20,0.3985685969458686,0.39896829319000243
21,0.38792971841494245,0.38493163061141966
22,0.3810882413652208,0.3807553219795227
23,0.37115351258383855,0.3599156777858734
24,0.3598903396394518,0.3543349046707153
25,0.35209110803074306,0.35330646562576296
26,0.3440115612347921,0.33781939625740054
27,0.33742875117725796,0.33543229627609256
28,0.3321719589498308,0.3267594726085663
29,0.3233849135769738,0.31583260846138
30,0.3150261559751299,0.3126968777179718
31,0.31104718067910936,0.3072386918067932
32,0.30342647714085047,0.2974140975475311
33,0.29581897523668077,0.2982906877994537
34,0.2858230707115597,0.2920330822467804
35,0.27970577523443435,0.28617812776565554
36,0.2726736725171407,0.2738460719585419
37,0.2699614947107103,0.2651587451696396
38,0.2619942655828264,0.2671164746284485
39,0.2581304251882765,0.2506765310764313
40,0.25093758453263176,0.24446549105644227
41,0.24772770675023398,0.24248640966415405
42,0.2386554654571745,0.241385568857193
43,0.23743073512448204,0.23259995079040527
44,0.23616923983891805,0.2348937395811081
45,0.22948461413383484,0.22853175139427184
46,0.22391400208738116,0.2257175350189209
47,0.2225657673544354,0.21293925344944
48,0.2159583659172058,0.2128912523984909
49,0.21213876791795094,0.2070774335861206
50,0.20685672097735935,0.20455653619766234
51,0.20435591997040642,0.20831432688236237
52,0.20181613134013282,0.21115446329116822
53,0.1977107301818,0.19800280475616455
54,0.19631951049963633,0.19871210753917695
55,0.19041742985778384,0.19097347235679626
56,0.18666777261098225,0.19574977779388428
57,0.1853159329228931,0.1868679174184799
58,0.18262029590871598,0.18782077598571778
59,0.18454190553559197,0.17847130501270295
60,0.17796205582883623,0.18105343413352967
61,0.17922939717769623,0.18193311297893525
62,0.17719932105806138,0.17064977824687957
63,0.17365185956160228,0.1782673568725586
64,0.17235406965679592,0.1687147742509842
65,0.16859581254588232,0.17211394166946412
66,0.16950192289882235,0.17174471282958984
67,0.1674507516225179,0.16532439947128297
68,0.16610648319456311,0.16347093880176544
69,0.16425498843193054,0.16097712314128876
70,0.16349335220124986,0.16881099760532378
71,0.1641906527545717,0.17112116837501526
72,0.16270611437161764,0.16420608961582184
73,0.1617708353996277,0.15723724842071532
74,0.1594146207968394,0.1604636949300766
75,0.15728577733039856,0.1586561406850815
76,0.15804854400952656,0.1606301293373108
77,0.15554786826504602,0.16148211562633513
78,0.15332991488774617,0.15889098072052002
79,0.15625860495699775,0.1559552800655365
80,0.1519743601348665,0.1584331716299057
81,0.15522712512811024,0.15479751646518708
82,0.14959310591220856,0.1546389204263687
83,0.14995493593480852,0.1539838639497757
84,0.147515300989151,0.15151857084035875
85,0.14756551481617822,0.14139909315109253
86,0.14745115265581343,0.1423426388502121
87,0.14751375891102686,0.14288566648960113
88,0.1455010564128558,0.14046129965782164
89,0.1434362444414033,0.14354848635196685
90,0.14183535752031537,0.14371791660785674
91,0.13966301528612773,0.14399705570936203
92,0.1371021091275745,0.14775084817409515
93,0.13497308760881424,0.13292411148548125
94,0.133491523888376,0.1347973051071167
95,0.13601487308078342,0.13571158629655838
96,0.13478190293576983,0.13555161702632904
97,0.13473987730344136,0.13115559589862824
98,0.13046083923180898,0.14196778905391694
99,0.133117057926125,0.12900233322381974
100,0.12880814009904862,0.13465470468997956
101,0.13259535823927984,0.12664090883731843
102,0.12995608230431874,0.13037989568710326
103,0.13057118076086044,0.12967153573036194
104,0.12848831911881764,0.1308967297077179
105,0.12798899996942945,0.12946384501457214
106,0.12671946704387665,0.1264175225496292
107,0.12922036928600736,0.13404734015464784
108,0.1260519569714864,0.12937430787086487
109,0.12745262045992745,0.123329616189003
110,0.1248301343785392,0.12821380972862242
111,0.12612448432710435,0.1247708198428154
112,0.12351746833324433,0.11771721994876862
113,0.11876659968164233,0.12086225426197052
114,0.12034170566664802,0.12366896665096283
115,0.11917099457979202,0.12544202744960786
116,0.12124504151609208,0.12095400875806808
117,0.11951335170533922,0.12258134657144547
118,0.12111738644705879,0.12618775588274003
119,0.11960179105069903,0.12047671759128571
120,0.12053392203648886,0.12720732510089874
121,0.1185352699889077,0.11945123159885407
122,0.11880649171935187,0.1131730665564537
123,0.11577183480395212,0.11322977006435395
124,0.11738586959573957,0.11388215839862824
125,0.11728483906057145,0.11443154203891755
126,0.11352436163028082,0.11897292399406433
127,0.11714957665734821,0.1300305792093277
128,0.11458523060215844,0.12894797080755233
129,0.11619559427102406,0.1183372985124588
130,0.11362058995829688,0.116537242770195
131,0.1123841180006663,0.1226585972905159
132,0.11631826804081599,0.10854592770338059
133,0.11455840306149588,0.1051541730761528
134,0.11065340476565891,0.11293326741456985
135,0.11170680840147866,0.10807910752296447
136,0.11535177363289727,0.10189037472009659
137,0.10876577611101998,0.10875619930028915
138,0.1123210801018609,0.113920672416687
139,0.10905423696835836,0.11418008500337601
140,0.1100256991121504,0.10926762992143631
141,0.11060637156830894,0.10653623783588409
142,0.10712186254395378,0.1071838498711586
143,0.10676290900177426,0.11210519462823867
144,0.10743036047617595,0.1080588550567627
145,0.1063367005056805,0.10982596546411515
146,0.10506645409266153,0.10708951675891876
147,0.10548805238803227,0.09580169951915742
148,0.1026124146050877,0.09873947602510452
149,0.10285232416788737,0.11112483358383178
150,0.10360713260703616,0.10889930403232574
151,0.10206919582684834,0.10451046508550645
152,0.10237833341625002,0.10247974622249603
153,0.10045304865969552,0.09770975571870803
154,0.09960827383730146,0.1042270346879959
155,0.0990887184937795,0.09456182473897934
156,0.09973683577113682,0.09664307022094727
157,0.0991619387600157,0.1084664015173912
158,0.09724623604615529,0.09840038001537323
159,0.09699199046028985,0.09820437067747116
160,0.09303695463471942,0.10207243859767914
161,0.0969482168621487,0.10313525313138962
162,0.09336599495675829,0.08803256809711456
163,0.09594727871815363,0.09557791417837143
164,0.09395534718036652,0.0953415949344635
165,0.09399163336224026,0.09779090279340744
166,0.09404733737972047,0.09307536709308624
167,0.09486567226383422,0.10167082518339157
168,0.09309190397130118,0.09499455571174621
169,0.09406703347629972,0.09569454431533814
170,0.0961724522444937,0.09055366230010986
171,0.09004694302214516,0.09343487286567688
172,0.09008130727873909,0.09519825041294099
173,0.09204873314168718,0.09200434708595276
174,0.09022460400395924,0.09418681055307389
175,0.08890896887911691,0.08831660401821137
176,0.09025895559125477,0.08684123504161835
177,0.08585165016518699,0.08206460553407668
178,0.0852758942047755,0.09228581261634827
179,0.08858222881290648,0.09042871290445328
180,0.08712972265481948,0.08092327725887298
181,0.0830699742966228,0.08432682663202286
182,0.08567270759079192,0.08805906522274018
183,0.08551945520109601,0.08826888364553452
184,0.08473795062965817,0.09203197902441025
185,0.08461004887024562,0.08341288244724274
186,0.08297587186760373,0.08540971785783767
187,0.0815976990726259,0.08358960551023484
188,0.08120539120833078,0.09136711210012435
189,0.08140502007802328,0.0903058385848999
190,0.08168194745646583,0.08843809640407563
191,0.08204151873456107,0.07927231946587562
192,0.0782910136381785,0.08085927027463913
193,0.07746277520060539,0.08339261749386788
194,0.08133170131180022,0.07826592808961869
195,0.07952626710467868,0.0763502788245678
196,0.07647979403204389,0.07490706437826157
197,0.07780004134111934,0.07781531834602357
198,0.07785592002338833,0.07835460317134857
199,0.07723353004455566,0.077885025203228
200,0.07514933079481124,0.0718259334564209
201,0.07569863324695163,0.07909090316295624
202,0.07473782108889686,0.08005672144889832
203,0.07370333274536663,0.07589288955926896
204,0.07294962944918208,0.08043340533971786
205,0.07391736584901809,0.08412918311357498
206,0.075309040400717,0.07641491419076919
207,0.07073162911997902,0.07474230045080185
208,0.07416601765155792,0.07727711063623428
209,0.07344960831271277,0.07174810296297074
210,0.0749238199657864,0.07371499466896057
211,0.07199411472347048,0.06825844109058381
212,0.07043729835748673,0.0792030571103096
213,0.07508753165933821,0.07233801710605621
214,0.07061072014437782,0.07242235672473908
215,0.07276385994752248,0.07444671797752381
216,0.06956789496541023,0.07280634021759033
217,0.07208122738864686,0.0702379115819931
218,0.07163265631596247,0.07261421179771424
219,0.06885566236575444,0.0766325649023056
220,0.06986927995416853,0.07495915687084198
221,0.07097371382183498,0.07928991335630417
222,0.06941600204838647,0.06915155816078186
223,0.06763370569547017,0.06896421730518341
224,0.06965408886803522,0.07290200644731522
225,0.06863599450058407,0.06759114998579026
226,0.06661356471644507,0.07259077781438827
227,0.07042233557833566,0.06425799071788788
228,0.06856428059604433,0.076492760181427
229,0.06941491501861148,0.07481829822063446
230,0.06801624796125624,0.069881745159626
231,0.0690679808722602,0.07152578648924827
232,0.07001426207356982,0.07224989703297616
233,0.06789909966786703,0.0749477642774582
234,0.06681766942474578,0.07315661841630935
235,0.06833653234110938,0.07095634621381759
236,0.06546614034970602,0.0664747753739357
237,0.0696655086212688,0.0753417649269104
238,0.06839475816488266,0.07393495637178421
239,0.06522977570030425,0.07184383898973465
240,0.06519435006711218,0.07255980503559113
241,0.06790068401230706,0.06445082885026931
242,0.06709689447614882,0.06576585519313813
243,0.06613454488250944,0.07069108498096466
244,0.06818415783511268,0.06750616371631622
245,0.06577187921272384,0.06086381477117538
246,0.0672482668624984,0.06043715041875839
247,0.06632759190267987,0.06544423413276672
248,0.06541232195496559,0.06975651413202286
249,0.06568577615420024,0.06367933529615402
250,0.06482735158668625,0.059157671928405764
251,0.06553318226006295,0.07454041886329651
252,0.06510099405050278,0.06624541062116623
253,0.06484494375520282,0.06495447516441345
254,0.06590338722202513,0.06521673884987832
255,0.0653897484474712,0.0643212958574295
256,0.06683487538496653,0.06305839359760285
257,0.06649658708439933,0.06744527316093445
258,0.06622806318600973,0.0724707265496254
259,0.06526064545578426,0.06402452528476715
260,0.06405789710415734,0.0674776868224144
261,0.06542479583952163,0.062369994282722475
262,0.0634622298512194,0.0656277403831482
263,0.06348478294743432,0.06150279158353805
264,0.06421312374538846,0.06549130254983902
265,0.06388099114762412,0.06570072820782662
266,0.06411806636717585,0.0695930358171463
267,0.06386858038769828,0.06473621326684952
268,0.06326776153180334,0.06573031342029571
269,0.06461827829811308,0.06169854843616485
270,0.06267159724235535,0.06206088680028916
271,0.061218188097079594,0.06952704858779907
272,0.061463498529460696,0.07411789846420289
273,0.06333358336819543,0.05902970144152641
274,0.06571969893574715,0.06211630380153656
275,0.0613796969321039,0.06997416394948959
276,0.06250975672072834,0.0630373592376709
277,0.06329914722508855,0.06059543773531914
